url,status,pos,neg,margin,blur,save,reason
https://www.maviarti.com.tr/upload/Mavi.Arti.Estetisyenlik.Akademisi.ve.Guzellik.Salonlari-5bf187c248fb5.jpg,rejected,,,,,,blur=90.2 < 100.0
https://drecesahin.com/img/banner/burun-dolgusu-bodrum-m.jpg,rejected,,,,,,too_small 414x343
https://bodrumestetikhair.com/images/2018/01/14/dolguuygulama.jpg,rejected,,,,,,blur=24.0 < 100.0
https://www.botoxinbodrum.com/wp-content/uploads/2023/08/bodrumda-baby-botoksu.jpeg,rejected,0.23524652421474457,0.17732584476470947,0.057920679450035095,133.07725955305767,,clip_threshold
https://lookaside.fbsbx.com/lookaside/crawler/instagram/DMs_nA8NGSJ/0/image.jpg,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x162f04e00>
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=105944022321859,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x1679abd30>
https://lookaside.fbsbx.com/lookaside/crawler/instagram/DM50yxZNalS/0/image.jpg,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x399f31440>
https://bodrumestetikhair.com/images/2018/01/14/burunestetigi.jpg,rejected,0.24731850624084473,0.2367687225341797,0.010549783706665039,171.55675415581598,,clip_threshold
https://www.estetikabodrum.com/site_document/icon_img/P0EJ1AV10_resim_4_4_2023_14_b.jpg,rejected,,,,,,blur=9.1 < 100.0
https://www.hairtransplantbodrum.com/wp-content/uploads/2022/09/smile-hair-surgeons.jpg,rejected,,,,,,too_small 800x565
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1069577955170478,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x399f32200>
https://bodrumestetikhair.com/images/2023/10/15/kaskirpik.jpg,rejected,,,,,,blur=84.2 < 100.0
https://www.aestheticbodrum.com/psulicky/2024/03/botox-03.jpg,rejected,,,,,,too_small 612x410
https://bodrumestetik.com/wp-content/uploads/2022/11/cosmetologists-hands-making-medical-botox-injections-beautiful-blonde-skin-lifting-facial-treatment-beauty-spa_176420-9347-1024x683.webp,rejected,0.2615159749984741,0.20935918390750885,0.05215679109096527,110.24757337184928,,clip_threshold
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=523043127479724&get_thumbnail=1,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x16194f290>
https://www.estetikabodrum.com/site_document/sayfa_img/KNQ8JV49C_resim_1_1_2024_22_s.jpg,rejected,,,,,,too_small 400x400
https://lookaside.fbsbx.com/lookaside/crawler/instagram/DL-dbLjteAL/0/image.jpg,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x162fe73d0>
https://www.aestheticbodrum.com/psulicky/2025/08/Gemini_Generated_Image_w0vxy1w0vxy1w0vx-741x486.jpeg,rejected,,,,,,too_small 741x486
https://www.estetikabodrum.com/site_document/sayfa_img/R9PKMBC5Q_resim_22_2_2021_13_s.jpg,rejected,,,,,,too_small 400x400
https://www.aestheticbodrum.com/psulicky/2023/08/Best-Botox-n-Bodrum-04-e1740381483295.jpg,rejected,,,,,,too_small 600x400
https://cdn.tonzo.com.tr/isletme-resimleri/thumb/didim-sac-ekim-merkezi-1721230982.jpg,rejected,,,,,,too_small 266x266
https://avatars.mds.yandex.net/get-altay/11421909/2a0000019269c25f4edb94ab60c9c1870b00/L_height,rejected,,,,,,too_small 500x233
https://i.ytimg.com/vi/018DZ1RMW7o/maxresdefault.jpg,rejected,0.22787843644618988,0.1892901360988617,0.038588300347328186,166.8033374497731,,clip_threshold
https://bodrumestetik.com/wp-content/themes/bodrumestetik/img/arama-arka.webp,rejected,0.19005225598812103,0.22728589177131653,-0.037233635783195496,502.84452323475386,,clip_threshold
https://lookaside.fbsbx.com/lookaside/crawler/instagram/DNdJoFXIdiw/0/image.jpg,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x1679a9760>
https://www.estetikabodrum.com/site_document/sayfa_img/VQB2UIBZ9_resim_21_7_2022_20_s.jpg,rejected,,,,,,too_small 400x400
https://doktorestetik.com/wp-content/uploads/2024/11/Mugla-Sac-Ekimi-Klinik-ve-Merkezleri.jpg,rejected,,,,,,blur=98.7 < 100.0
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1077434287718178,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x399f16980>
https://lookaside.fbsbx.com/lookaside/crawler/instagram/DNShvI9orc3/0/image.jpg,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x399f6bb50>
https://aybalaakil.com/wp-content/uploads/2022/10/estetik-lazer-ameliyati-1300x867.jpg,rejected,,,,,,blur=36.5 < 100.0
https://www.microfueturkey.com/exoamorg/2024/12/hair-transplant-1.jpg,rejected,,,,,,too_small 500x298
https://bodrumestetik.com/wp-content/uploads/2022/11/close-up-medical-botox-injection-lips-facial-treatment_176420-9346-1024x683.webp,rejected,,,,,,blur=20.8 < 100.0
